"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"TyrionLannister","DAX","1 day",2024-01-24,-1.13623252395207,-0.312852461726232,-0.0325419324075149,0.540461201588593,1.2734657044937,0.100601130237798,0.0618416827094934,0.206726795982015,0.133143062645313,0.219930035675397,0.0586432287127949,0.136056961145003,0.133143062645313,TRUE,TRUE,FALSE
"homersimpson","DAX","1 day",2024-01-24,-1.4266896,-0.26137307,0.0697566,0.4224921,1.4880503,0.100601130237798,0.0763645365118899,0.180987100118899,0.0308445302377985,0.160945484881101,0.0693724584881101,0.10370282204756,0.0308445302377985,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","1 day",2024-01-24,-2.00763829104459,-0.434247597255185,0.0523339249288182,0.534954900428217,1.54306992225498,0.100601130237798,0.105411971064119,0.267424363746492,0.0482672053089803,0.217176885095209,0.0721234396008591,0.142080772963132,0.0482672053089803,TRUE,TRUE,FALSE
"MasterYoda","DAX","1 day",2024-01-24,-1.362,-0.3132,0.0899,0.4988,1.873,0.100601130237798,0.0731300565118899,0.206900565118899,0.0107011302377985,0.199099434881101,0.0886199434881102,0.11569022604756,0.0107011302377985,TRUE,TRUE,FALSE
"BrienneVonTarth","DAX","2 day",2024-01-24,-1.12055954617847,-0.222600252210996,0.0278562572819555,0.28958161254746,0.986866523197454,0.422263174852411,0.077141136051544,0.322431713531704,0.394406917570455,0.199022343457426,0.0282301674172522,0.204246455605676,0.394406917570455,FALSE,TRUE,FALSE
"MasterYoda","DAX","2 day",2024-01-24,-1.9749,-0.533,0.03145,0.6218,2.5527,0.422263174852411,0.119858158742621,0.477631587426205,0.390813174852411,0.0997684125737946,0.10652184125738,0.238918634970482,0.390813174852411,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","2 day",2024-01-24,-3.641,-1.564,1.141,3.022,6.565,0.422263174852411,0.203163158742621,0.993131587426205,0.718736825147589,1.29986841257379,0.30713684125738,0.704407365029518,0.718736825147589,TRUE,TRUE,FALSE
"Phoebe","DAX","2 day",2024-01-24,-2.324973,-0.592364,0.112028,0.850981,2.241514,0.422263174852411,0.137361808742621,0.507313587426205,0.310235174852411,0.214358912573795,0.0909625412573795,0.252046404970482,0.310235174852411,TRUE,TRUE,FALSE
"JakePeralta","DAX","2 day",2024-01-24,-2.15992087134861,-0.658456459686446,0.0103104491695483,0.734946071282699,2.22921993895755,0.422263174852411,0.129109202310051,0.540359817269428,0.411952725682863,0.156341448215144,0.090347838205257,0.265622206336549,0.411952725682863,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","2 day",2024-01-24,-2.34935208815141,-0.611851351453259,0.0984633719741642,0.821334303479528,2.29830324332677,0.422263174852411,0.138580763150191,0.517057263152835,0.323799802878247,0.199535564313559,0.093802003423718,0.25455507938371,0.323799802878247,TRUE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2024-01-24,-2.33643073856729,-0.602302112836351,0.190255861327533,0.876869824196528,2.49706092993811,0.422263174852411,0.137934695670985,0.512282643844381,0.232007313524878,0.227303324672059,0.103739887754285,0.242653573093317,0.232007313524878,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2024-01-24,-4.06926686276093,-0.79494958434041,0.094240362254272,0.978977141698723,3.57049232679329,0.422263174852411,0.224576501880667,0.60860637959641,0.328022812598139,0.278356983423156,0.157411457597044,0.319394827019083,0.328022812598139,TRUE,TRUE,FALSE
"Rachel","DAX","2 day",2024-01-24,-0.869840767556268,-0.154814496734265,0.220360577106476,0.595535650947216,1.31056192176922,0.422263174852411,0.064605197120434,0.288538835793338,0.201902597745935,0.0866362380474027,0.0444149373458405,0.13721956121059,0.201902597745935,TRUE,TRUE,FALSE
"JonSnow","DAX","2 day",2024-01-24,-4.06926686276093,-0.79494958434041,0.094240362254272,0.978977141698723,3.57049232679329,0.422263174852411,0.224576501880667,0.60860637959641,0.328022812598139,0.278356983423156,0.157411457597044,0.319394827019083,0.328022812598139,TRUE,TRUE,FALSE
"TyrionLannister","DAX","2 day",2024-01-24,-1.22023099341352,-0.319373085676755,0.207648850160691,0.481474161811191,1.00152887626272,0.422263174852411,0.0821247084132963,0.370818130264583,0.21461432469172,0.0296054934793899,0.0289632850705155,0.145225188383901,0.21461432469172,TRUE,TRUE,FALSE
"median_ensemble","DAX","2 day",2024-01-24,-2.148583770993,-0.575012654796838,0.0974523438515913,0.67837303564135,2.23536696947878,0.422263174852411,0.128542347292271,0.498637914824624,0.32481083100082,0.12805493039447,0.0906551897313185,0.234140242648701,0.32481083100082,TRUE,TRUE,FALSE
"homersimpson","DAX","2 day",2024-01-24,-2.1006112,-0.42360523,0.14903079,0.5480375,1.8356354,0.422263174852411,0.126143718742621,0.422934202426205,0.273232384852411,0.0628871625737946,0.0706686112573795,0.191173215970482,0.273232384852411,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","2 day",2024-01-24,-2.13724667063738,-0.557661309593676,0.0964413157290185,0.5987933068928,1.80241660215698,0.422263174852411,0.12797549227449,0.489962242223043,0.325821859123392,0.0882650660201946,0.0690076713652285,0.22020646620127,0.325821859123392,TRUE,TRUE,FALSE
"mean_ensemble","infections","0 week",2024-01-24,2082,2082,2082,2082,2082,1666,811.2,624,416,208,20.8,416,416,FALSE,FALSE,FALSE
"infections_benchmark_strong","infections","0 week",2024-01-24,2082,2082,2082,2082,2082,1666,811.2,624,416,208,20.8,416,416,FALSE,FALSE,FALSE
"median_ensemble","infections","0 week",2024-01-24,2082,2082,2082,2082,2082,1666,811.2,624,416,208,20.8,416,416,FALSE,FALSE,FALSE
"infections_benchmark_weak","infections","0 week",2024-01-24,2082,2082,2082,2082,2082,1666,811.2,624,416,208,20.8,416,416,FALSE,FALSE,FALSE
"BrienneVonTarth","energy","36 hour",2024-01-24,65.3476062741329,68.9802509113538,71.1553582284673,72.6210764394854,76.2965732998401,69.98975,0.232107186293354,0.504749544323111,1.16560822846729,1.31566321974268,0.315341164992007,0.706693868763689,1.16560822846729,TRUE,TRUE,FALSE
"StannisBaratheon","energy","36 hour",2024-01-24,54.2518459504969,66.2900833720603,68.7625644721741,70.0055189564937,72.9835650991962,69.98975,0.786895202475155,1.84983331396985,1.2271855278259,0.00788447824685079,0.14969075495981,0.804297855495513,1.2271855278259,TRUE,TRUE,FALSE
"power_benchmark","energy","36 hour",2024-01-24,53.2747625,60.327375,63.3315,66.635375,72.55495625,69.98975,0.835749375,4.8311875,6.65825,5.03156249999999,0.128260312499999,3.4970019375,6.65825,FALSE,TRUE,FALSE
"median_ensemble","energy","36 hour",2024-01-24,60.9540457442557,67.3905416860301,69.8455765,72.0120482078741,75.9149280324137,69.98975,0.451785212787215,1.29960415698495,0.144173499999994,1.01114910393705,0.296258901620685,0.640594175065978,0.144173499999994,TRUE,TRUE,FALSE
"MasterYoda","energy","36 hour",2024-01-24,46.2509,53.2509,61.2509,68.2509,77.2509,69.98975,1.1869425,8.369425,8.73885,2.608275,0.3630575,4.25331,8.73885,FALSE,TRUE,FALSE
"JakePeralta","energy","36 hour",2024-01-24,58.8080701185903,65.372476098836,68.930411372587,71.4030199762628,76.1504488207738,69.98975,0.559083994070487,2.30863695058198,1.05933862741303,0.70663498813142,0.308034941038693,0.988345900247122,1.05933862741303,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","36 hour",2024-01-24,64.835,68.491,71.592,74.925,78.392,69.98975,0.2577375,0.749375000000001,1.60225,2.467625,0.4201125,1.09942,1.60225,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","36 hour",2024-01-24,63.1000213699211,69.8403593560916,71.7543051962208,73.3533593488055,75.6794072440536,69.98975,0.344486431503943,0.0746953219542021,1.76455519622077,1.68180467440273,0.284482862202678,0.830004897256864,1.76455519622077,TRUE,TRUE,FALSE
"Rachel","energy","36 hour",2024-01-24,69.40275,69.669,70.542,70.562625,71.2406625,69.98975,0.0293500000000002,0.160375000000002,0.552250000000001,0.286437499999998,0.062545625,0.218191625,0.552250000000001,TRUE,TRUE,FALSE
"Phoebe","energy","36 hour",2024-01-24,56.293751,62.727699,69.149153,81.946547,87.840025,69.98975,0.68479995,3.6310255,0.840597000000002,5.9783985,0.892513750000001,2.40546694,0.840597000000002,TRUE,TRUE,FALSE
"mean_ensemble","energy","36 hour",2024-01-24,59.798791478404,65.8886796155812,69.0415582540846,72.4285054362691,76.1716901626747,69.98975,0.5095479260798,2.0505351922094,0.948191745915395,1.21937771813455,0.309097008133735,1.00734991809458,0.948191745915395,TRUE,TRUE,FALSE
"JonSnow","energy","36 hour",2024-01-24,64.7906188964844,72.9386291503906,74.0580062866211,76.6158142089844,76.46923828125,69.98975,0.259956555175781,4.42331872558594,4.06825628662109,3.31303210449219,0.3239744140625,2.4777076171875,4.06825628662109,FALSE,TRUE,FALSE
"homersimpson","energy","36 hour",2024-01-24,68.2626216312224,70.8408824982423,72.0622504929451,73.0963293051977,74.3879554569825,69.98975,0.0863564184388821,1.2766987473635,2.07250049294512,1.55328965259884,0.219910272849123,1.04175111683909,2.07250049294512,FALSE,TRUE,FALSE
"TyrionLannister","energy","36 hour",2024-01-24,52.96755,61.9355,65.91025,69.7265,74.81455,69.98975,0.85111,4.027125,4.0795,0.394874999999999,0.24124,1.91877,4.0795,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","40 hour",2024-01-24,61.644647930795,66.4133242616578,68.6654887755178,70.3511772238868,73.3643569174162,66.44575,0.240055103460252,0.016212869171099,2.21973877551783,1.95271361194341,0.345930345870811,0.954930141192679,2.21973877551783,TRUE,TRUE,FALSE
"StannisBaratheon","energy","40 hour",2024-01-24,50.0223041057388,62.3021103765111,64.8319069846475,66.1702196287223,69.4603282242522,66.44575,0.82117229471306,2.07181981174445,1.6138430153525,0.413295556916566,0.15072891121261,1.01417191798784,1.6138430153525,FALSE,TRUE,FALSE
"power_benchmark","energy","40 hour",2024-01-24,50.64201875,55.75,58.491375,62.4215,68.40075625,66.44575,0.7901865625,5.347875,7.954375,6.03637500000001,0.0977503124999992,4.045312375,7.954375,FALSE,TRUE,FALSE
"median_ensemble","energy","40 hour",2024-01-24,59.9776354095934,65.1806621308289,67.235125,68.6736803796826,73.0202226481167,66.44575,0.32340572952033,0.632543934585549,0.789374999999993,1.1139651898413,0.328723632405835,0.6376026972706,0.789374999999993,TRUE,TRUE,FALSE
"MasterYoda","energy","40 hour",2024-01-24,45.7222,52.7222,60.7222,67.7222,76.7222,66.44575,1.0361775,6.861775,5.72355,0.638224999999998,0.5138225,2.95471,5.72355,TRUE,TRUE,FALSE
"JakePeralta","energy","40 hour",2024-01-24,56.6048828337774,62.4295408976442,65.6842289120221,68.3037212090912,73.0629062337333,66.44575,0.492043358311132,2.00810455117791,0.76152108797794,0.928985604545602,0.330857811686665,0.904302482739849,0.76152108797794,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","40 hour",2024-01-24,60.324,63.948,67.351,70.602,73.789,66.44575,0.3060875,1.248875,0.905249999999995,2.078125,0.3671625,0.981099999999999,0.905249999999995,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","40 hour",2024-01-24,60.1652498191868,67.1960778677821,69.204658906822,70.8618689711356,74.0704163942697,66.44575,0.314025009040662,1.12549180167309,2.75890890682201,2.20805948556782,0.381233319713487,1.35754370456342,2.75890890682201,FALSE,TRUE,FALSE
"Rachel","energy","40 hour",2024-01-24,65.63190625,66.63775,67.11925,67.88475,67.88475,66.44575,0.0406921875000002,0.28799999999999,0.67349999999999,0.719499999999996,0.0719499999999997,0.358728437499995,0.67349999999999,FALSE,TRUE,FALSE
"Phoebe","energy","40 hour",2024-01-24,59.790021,68.572441,76.257643,76.760556,81.317377,66.44575,0.33278645,3.19003649999999,9.811893,5.157403,0.74358135,3.84714006,9.811893,FALSE,TRUE,FALSE
"mean_ensemble","energy","40 hour",2024-01-24,57.1635478902215,63.2099105119485,66.5292288216801,68.9606663372888,72.923698824949,66.44575,0.464110105488925,1.61791974402575,0.083478821680103,1.2574581686444,0.32389744124745,0.749372856217326,0.083478821680103,TRUE,TRUE,FALSE
"JonSnow","energy","40 hour",2024-01-24,61.8212814331055,68.3683776855469,70.8417892456055,71.9116134643555,72.9775390625,66.44575,0.231223428344727,2.88394152832031,4.39603924560546,2.73293173217773,0.326589453125,2.11414507751465,4.39603924560546,FALSE,TRUE,FALSE
"homersimpson","energy","40 hour",2024-01-24,64.1435625600544,66.6078540542404,67.9907050355464,69.0436395502739,72.0099558172167,66.44575,0.115109371997281,0.243156081360624,1.54495503554635,1.29894477513696,0.278210290860835,0.69607511098041,1.54495503554635,FALSE,TRUE,FALSE
"TyrionLannister","energy","40 hour",2024-01-24,49.4505,57.57125,61.1905,65.49475,72.0248,66.44575,0.8497625,4.43725,5.25525,1.42650000000001,0.2789525,2.449543,5.25525,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","44 hour",2024-01-24,52.804363755753,58.1977039202491,61.2836704489669,64.1135619886678,69.506902153164,62.93775,0.506669312212352,2.37002303987544,1.6540795510331,0.587905994333905,0.328457607658198,1.0894271010226,1.6540795510331,TRUE,TRUE,FALSE
"StannisBaratheon","energy","44 hour",2024-01-24,50.4855752948771,60.8096589057822,63.4180856132135,64.0372649759153,66.3903026270348,62.93775,0.622608735256145,1.0640455471089,0.480335613213498,0.549757487957653,0.17262763135174,0.577875002977587,0.480335613213498,TRUE,TRUE,FALSE
"power_benchmark","energy","44 hour",2024-01-24,49.34880625,52.423625,55.982125,59.3794375,65.452725,62.93775,0.6794471875,5.2570625,6.955625,5.33746875000001,0.12574875,3.6710704375,6.955625,FALSE,TRUE,FALSE
"median_ensemble","energy","44 hour",2024-01-24,54.5077356898758,59.9027469528911,62.9500428066067,65.0523821325246,68.4214833043094,62.93775,0.42150071550621,1.51750152355445,0.0122928066067018,1.0573160662623,0.27418666521547,0.656559555429026,0.0122928066067018,TRUE,TRUE,FALSE
"MasterYoda","energy","44 hour",2024-01-24,45.5772,53.5772,61.5772,68.5772,77.5772,62.93775,0.8680275,4.680275,1.36055,2.819725,0.731972500000001,2.09211,1.36055,TRUE,TRUE,FALSE
"JakePeralta","energy","44 hour",2024-01-24,53.3390103797517,58.4932963524649,61.2411859421129,63.7461427551376,68.5969946719428,62.93775,0.479936981012417,2.22222682376753,1.69656405788711,0.404196377568812,0.282962233597138,1.0171772947666,1.69656405788711,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","44 hour",2024-01-24,56.382,60.991,62.482,66.92,72.673,62.93775,0.3277875,0.973375000000001,0.455750000000002,1.991125,0.4867625,0.846960000000001,0.455750000000002,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","44 hour",2024-01-24,57.4232884216704,63.9127205261954,65.9772074486607,66.8408199174355,69.2592692760174,62.93775,0.275723078916482,1.46245578929309,3.03945744866072,1.95153495871775,0.31607596380087,1.40904944787778,3.03945744866072,FALSE,TRUE,FALSE
"Rachel","energy","44 hour",2024-01-24,63.55675,63.9291875,64.02325,64.169875,64.645,62.93775,1.20705,1.48715624999999,1.0855,0.616062499999995,0.0853624999999998,0.896226249999998,1.0855,FALSE,FALSE,FALSE
"Phoebe","energy","44 hour",2024-01-24,55.676461,58.995835,70.338433,70.550592,76.059051,62.93775,0.36306445,1.9709575,7.40068299999999,3.806421,0.65606505,2.8394382,7.40068299999999,TRUE,TRUE,FALSE
"mean_ensemble","energy","44 hour",2024-01-24,54.8146649698545,59.5923262240577,63.0415339288715,65.5033471591275,69.5051227083163,62.93775,0.406154251507275,1.67271188797115,0.103783928871501,1.28279857956375,0.328368635415816,0.758763456665898,0.103783928871501,TRUE,TRUE,FALSE
"JonSnow","energy","44 hour",2024-01-24,61.2021865844727,66.1885604858398,67.1514739990234,68.7311325073242,68.2241058349609,62.93775,0.0867781707763672,4.87621572875976,4.21372399902344,2.89669125366211,0.264317791748047,2.46754538879394,4.21372399902344,FALSE,TRUE,FALSE
"homersimpson","energy","44 hour",2024-01-24,62.6249379517289,62.8676269981612,64.9285256944799,65.9348892650492,68.2459719366761,62.93775,0.0156406024135549,0.0350615009194009,1.99077569447994,1.49856963252462,0.265411096833803,0.761091705434264,1.99077569447994,TRUE,TRUE,FALSE
"TyrionLannister","energy","44 hour",2024-01-24,49.3554,54.7215,58.09525,63.03925,67.43095,62.93775,0.6791175,4.108125,4.8425,0.0507500000000007,0.22466,1.9810305,4.8425,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","60 hour",2024-01-24,54.4711664480655,58.2335658640482,61.5603053873515,63.586772862117,68.0157669080442,56.7475,0.113816677596723,2.22909879607228,4.81280538735148,3.41963643105849,0.56341334540221,2.22775412749624,4.81280538735148,FALSE,TRUE,FALSE
"StannisBaratheon","energy","60 hour",2024-01-24,49.273229250928,57.7360818192924,60.0914901384995,62.8271992454738,67.2254690377807,56.7475,0.3737135374536,1.4828727289386,3.3439901384995,3.0398496227369,0.523898451889035,1.75286489590353,3.3439901384995,FALSE,TRUE,FALSE
"power_benchmark","energy","60 hour",2024-01-24,47.75543125,51.0500625,53.70675,56.4645625,61.9756,56.7475,0.4496034375,2.84871875,3.04075,0.424406250000004,0.261405,1.4049766875,3.04075,FALSE,TRUE,FALSE
"median_ensemble","energy","60 hour",2024-01-24,53.0765832240328,57.2768492657108,59.5793009009973,62.5027935351079,66.0324914076775,56.7475,0.18354583879836,0.794023898566198,2.8318009009973,2.87764676755395,0.464249570383875,1.43025339525994,2.8318009009973,FALSE,TRUE,FALSE
"MasterYoda","energy","60 hour",2024-01-24,44.2498,51.2498,59.2498,66.2498,75.2498,56.7475,0.624885,2.74885,2.5023,4.75115,0.925115,2.31046,2.5023,TRUE,TRUE,FALSE
"JakePeralta","energy","60 hour",2024-01-24,50.2667500595754,56.8176167121292,59.9088018019945,62.178387824742,66.5333818632066,56.7475,0.324037497021228,0.105175068193809,3.16130180199451,2.71544391237099,0.489294093160329,1.35905047454817,3.16130180199451,FALSE,TRUE,FALSE
"DaenerysTargaryen","energy","60 hour",2024-01-24,51.682,55.493,58.381,61.472,66.573,56.7475,0.253275,0.62725,1.6335,2.36225,0.491275,1.07351,1.6335,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","60 hour",2024-01-24,55.2073295961611,60.420903782235,61.8298236178579,64.0157448111882,67.0579001491044,56.7475,0.0770085201919436,5.51010567335249,5.08232361785786,3.63412240559412,0.51552000745522,2.96381604489033,5.08232361785786,FALSE,TRUE,FALSE
"Rachel","energy","60 hour",2024-01-24,61.91673125,62.36525,62.8175,63.1360625,63.791,56.7475,10.0800009375,8.426625,6.07,3.19428125,0.352175,5.6246164375,6.07,FALSE,FALSE,FALSE
"Phoebe","energy","60 hour",2024-01-24,55.7305933,53.9112972,58.12531991,61.1012687,62.835787,56.7475,0.050845335,1.4181014,1.37781991,2.17688435,0.30441435,1.065613069,1.37781991,TRUE,TRUE,FALSE
"mean_ensemble","energy","60 hour",2024-01-24,53.1009648370322,56.6968222172666,59.330718815987,62.0572383064686,66.1312975658377,56.7475,0.18232675814839,0.025338891366701,2.583218815987,2.6548691532343,0.469189878291885,1.18298869940565,2.583218815987,TRUE,TRUE,FALSE
"JonSnow","energy","60 hour",2024-01-24,58.6382827758789,58.7435760498047,59.2087287902832,62.906307220459,65.5316009521484,56.7475,3.68702641296386,2.99411407470703,2.4612287902832,3.07940361022949,0.439205047607422,2.5321955871582,2.4612287902832,FALSE,FALSE,FALSE
"homersimpson","energy","60 hour",2024-01-24,59.2693641137768,61.1052126796892,61.5158561458573,61.7415040136428,65.0030648797686,56.7475,4.91763502186469,6.53656901953375,4.76835614585728,2.49700200682138,0.412778243988429,3.82646808761311,4.76835614585728,FALSE,FALSE,FALSE
"TyrionLannister","energy","60 hour",2024-01-24,48.7509,53.2355,55.57325,59.00725,63.7832,56.7475,0.39983,1.756,1.17425,1.129875,0.351785,0.962348,1.17425,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","64 hour",2024-01-24,52.1322845091561,58.2834128797774,62.6727555349082,64.0554363471182,70.1370543060918,53.26175,0.056473274542196,7.53249431966612,9.41100553490818,5.39684317355911,0.843765215304592,4.64811630359604,9.41100553490818,FALSE,TRUE,FALSE
"StannisBaratheon","energy","64 hour",2024-01-24,45.04368740617,53.7481088237433,56.1608326509729,58.9918999177024,63.7022321628367,53.26175,0.4109031296915,0.729538235614953,2.8990826509729,2.8650749588512,0.522024108141836,1.48532461665448,2.8990826509729,FALSE,TRUE,FALSE
"power_benchmark","energy","64 hour",2024-01-24,44.08115625,47.022,49.828125,53.5883125,58.9071375,53.26175,0.4590296875,3.119875,3.433625,0.163281250000001,0.282269375,1.4916160625,3.433625,TRUE,TRUE,FALSE
"median_ensemble","energy","64 hour",2024-01-24,49.6604358385416,54.324995206629,57.3995994075786,60.1677844935005,63.7856901706617,53.26175,0.18006570807292,1.5948678099435,4.1378494075786,3.45301724675025,0.526197008533086,1.97839943617567,4.1378494075786,FALSE,TRUE,FALSE
"MasterYoda","energy","64 hour",2024-01-24,44.562,51.562,59.562,66.562,75.562,53.26175,0.4349875,0.849875000000001,6.30025,6.650125,1.1150125,3.07005,6.30025,TRUE,TRUE,FALSE
"JakePeralta","energy","64 hour",2024-01-24,48.4868716770831,54.297990413258,57.0859282437502,59.502397959891,63.8691481784866,53.26175,0.238743916145843,1.55436061988697,3.82417824375022,3.12032397994548,0.530369908924332,1.85359533373057,3.82417824375022,FALSE,TRUE,FALSE
"DaenerysTargaryen","energy","64 hour",2024-01-24,50.834,54.352,58.487,61.682,67.937,53.26175,0.1213875,1.635375,5.22525,4.210125,0.733762500000001,2.38518,5.22525,FALSE,TRUE,FALSE
"TormundGiantsbane","energy","64 hour",2024-01-24,52.9689264255284,58.3680327746967,60.3163666613868,62.4183869241985,66.7548948080522,53.26175,0.0146411787235806,7.65942416204498,7.05461666138681,4.57831846209927,0.674657240402613,3.99633154093145,7.05461666138681,FALSE,TRUE,FALSE
"Rachel","energy","64 hour",2024-01-24,57.56275,58.57675,59.040625,59.946,60.41580625,53.26175,8.38695,7.9725,5.778875,3.342125,0.357702812500001,5.1676305625,5.778875,FALSE,FALSE,FALSE
"Phoebe","energy","64 hour",2024-01-24,45.389894,52.94608,53.327315,60.94223,64.734978,53.26175,0.3935928,0.157834999999999,0.0655649999999994,3.84024,0.5736614,1.00617884,0.0655649999999994,TRUE,TRUE,FALSE
"mean_ensemble","energy","64 hour",2024-01-24,49.8947522448029,54.348402049985,56.7471090777851,60.2125660756773,64.9804409882183,53.26175,0.168349887759855,1.6299780749775,3.4853590777851,3.47540803783865,0.585934549410916,1.8690059255544,3.4853590777851,FALSE,TRUE,FALSE
"JonSnow","energy","64 hour",2024-01-24,56.0633773803711,56.2942199707031,55.0128402709961,58.5500602722168,62.6351699829102,53.26175,5.46317339172363,4.54870495605469,1.75109027099609,2.6441551361084,0.468670999145508,2.97515895080566,1.75109027099609,FALSE,FALSE,FALSE
"homersimpson","energy","64 hour",2024-01-24,56.0981792893262,57.6254797376414,57.7132705714069,60.389568987001,62.971170670242,53.26175,5.53103711418602,6.54559460646208,4.45152057140691,3.56390949350051,0.485471033512101,4.11550656381352,4.45152057140691,FALSE,FALSE,FALSE
"TyrionLannister","energy","64 hour",2024-01-24,45.5139,49.10475,51.75825,55.9225,62.1387,53.26175,0.3873925,2.0785,1.5035,1.330375,0.4438475,1.148723,1.5035,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","68 hour",2024-01-24,45.963817500351,52.4999085209541,57.3878194151698,58.4497153210668,68.3886252600794,53.67975,0.38579662498245,0.58992073952297,3.70806941516982,2.3849826605334,0.735443763003972,1.56084264064252,3.70806941516982,TRUE,TRUE,FALSE
"StannisBaratheon","energy","68 hour",2024-01-24,45.5069585953083,52.2556573530143,54.7470112795389,56.8589452648954,60.6322065656194,53.67975,0.408639570234585,0.712046323492849,1.0672612795389,1.5895976324477,0.34762282828097,0.825033526799002,1.0672612795389,TRUE,TRUE,FALSE
"power_benchmark","energy","68 hour",2024-01-24,43.28444375,46.5779375,48.92575,52.9221875,57.4339375,53.67975,0.5197653125,3.55090625,4.754,1.13634375,0.187709375,2.0297449375,4.754,FALSE,TRUE,FALSE
"median_ensemble","energy","68 hour",2024-01-24,46.007442495218,52.925454260477,56.859678,57.928803,60.892456877739,53.67975,0.3836153752391,0.377147869761501,3.179928,2.1245265,0.36063534388695,1.28517061777751,3.179928,TRUE,TRUE,FALSE
