"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"TyrionLannister","DAX","1 day",2024-02-07,-0.853491139003895,-0.329517120710277,-0.0787270959127006,0.343189725443782,1.24242308261386,0.247119283199737,0.0550305211101816,0.288318201955007,0.325846379112438,0.0480352211220225,0.0497651899707061,0.153399102654071,0.325846379112438,TRUE,TRUE,FALSE
"Rachel","DAX","1 day",2024-02-07,-1.48538944049822,-0.436252431294563,0.114230915904045,0.664714263102653,1.71385127230631,0.247119283199737,0.0866254361848978,0.34168585724715,0.132888367295692,0.208797489951458,0.0733365994553287,0.168666750026905,0.132888367295692,TRUE,TRUE,FALSE
"JonSnow","DAX","1 day",2024-02-07,-2.80786166973274,-0.506844884384252,0.0592979700012487,0.672284519666253,2.50383246306673,0.247119283199737,0.152749047646624,0.376982083791994,0.187821313198488,0.212582618233258,0.11283565899335,0.208594144372743,0.187821313198488,TRUE,TRUE,FALSE
"MasterYoda","DAX","1 day",2024-02-07,-1.362,-0.3132,0.0899,0.4988,1.873,0.247119283199737,0.0804559641599869,0.280159641599869,0.157219283199737,0.125840358400131,0.0812940358400132,0.144993856639947,0.157219283199737,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","1 day",2024-02-08,-1.7781947838153,-0.419164143372898,0.107989513466119,0.635143170305135,1.99417381074753,0.247119283199737,0.101265703350752,0.333141713286318,0.139129769733618,0.194011943552699,0.0873527263773897,0.170980371260155,0.139129769733618,TRUE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2024-02-07,-2.12162717307554,-0.517625749594852,0.22904095954498,0.915608172306489,2.48095472449319,0.0268199049616058,0.107422353901857,0.272222827278229,0.202221054583374,0.444394133672442,0.122706740976579,0.229793422082496,0.202221054583374,TRUE,TRUE,FALSE
"CharlesBoyle","DAX","2 day",2024-02-07,-1.18815160208033,-0.126636650418321,0.155703151027886,0.448465934574616,1.35109507177088,0.0268199049616058,0.0607485753520969,0.0767282776899636,0.12888324606628,0.210823014806505,0.0662137583404639,0.108679374451062,0.12888324606628,TRUE,TRUE,FALSE
"median_ensemble","DAX","2 day",2024-02-07,-1.95157390587621,-0.441125839542575,0.127144096308666,0.6448453,1.97659221511252,0.0268199049616058,0.0989196905418908,0.23397287225209,0.10032419134706,0.309012697519197,0.0974886155075458,0.167943613433557,0.10032419134706,TRUE,TRUE,FALSE
"BrienneVonTarth","DAX","2 day",2024-02-07,-1.55725030916554,-0.441125839542575,0.0517515966896151,0.544629032921805,1.66075350254477,0.0268199049616058,0.0792035107063575,0.23397287225209,0.0249316917280093,0.2589045639801,0.0816966798791585,0.135741863709143,0.0249316917280093,TRUE,TRUE,FALSE
"MasterYoda","DAX","2 day",2024-02-07,-1.9749,-0.533,0.03145,0.6218,2.5527,0.0268199049616058,0.10008599524808,0.279909952480803,0.0046300950383942,0.297490047519197,0.12629400475192,0.161682019007679,0.0046300950383942,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","2 day",2024-02-07,-3.531,-1.482,1.493,3.626,6.478,0.0268199049616058,0.17789099524808,0.754409952480803,1.46618009503839,1.7995900475192,0.32255900475192,0.904126019007679,1.46618009503839,TRUE,TRUE,FALSE
"Phoebe","DAX","2 day",2024-02-07,-2.082378,-0.575506,0.112296,0.880557,2.45593,0.0268199049616058,0.10545989524808,0.301162952480803,0.0854760950383942,0.426868547519197,0.12145550475192,0.208084599007679,0.0854760950383942,TRUE,TRUE,FALSE
"JakePeralta","DAX","2 day",2024-02-07,-1.80522394685669,-0.562150133942133,0.0202799794567573,0.60957918406932,1.84614558657681,0.0268199049616058,0.0916021925909149,0.29448501945187,0.00653992550484854,0.291379639553857,0.0909662840807604,0.15499461223645,0.00653992550484854,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","2 day",2024-02-07,-1.95157390587621,-0.422416947140883,0.127144096308666,0.660916778576521,1.97659221511252,0.0268199049616058,0.0989196905418908,0.224618426051244,0.10032419134706,0.317048436807458,0.0974886155075458,0.16767987205104,0.10032419134706,TRUE,TRUE,FALSE
"TyrionLannister","DAX","2 day",2024-02-07,-0.994114940279465,-0.126241953508099,0.155703151027886,0.537660529112438,1.4387851878589,0.0268199049616058,0.0510467422620535,0.0765309292348526,0.12888324606628,0.255420312075416,0.0705982641448648,0.116495898756693,0.12888324606628,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2024-02-07,-3.93656249781204,-0.75911108067328,0.100316039244497,0.978977141698723,3.57049232679329,0.0268199049616058,0.198169120138682,0.392965492817443,0.073496134282891,0.476078618368558,0.177183621091584,0.263578597339832,0.073496134282891,TRUE,TRUE,FALSE
"Rachel","DAX","2 day",2024-02-07,-1.12257138939742,-0.368252328834501,0.0275397151708602,0.423331759176221,1.17765081973914,0.0268199049616058,0.0574695647179514,0.197536116898053,0.0007198102092544,0.198255927107308,0.0575415457388769,0.102304592934289,0.0007198102092544,TRUE,TRUE,FALSE
"JonSnow","DAX","2 day",2024-02-07,-3.32632313626905,-0.439978120669709,0.371490432333527,1.17433585420104,3.55784900011969,0.0268199049616058,0.167657152061533,0.233399012815658,0.344670527371921,0.573757974619719,0.176551454757904,0.299207224325347,0.344670527371921,TRUE,TRUE,FALSE
"homersimpson","DAX","2 day",2024-02-07,-2.2599154,-0.50414795,0.14923832,0.6448453,1.9719896,0.0268199049616058,0.11433676524808,0.265483927480803,0.122418415038394,0.309012697519197,0.0972584847519198,0.181702058007679,0.122418415038394,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","2 day",2024-02-08,-1.85118812224532,-0.388567740003575,0.181619992825049,0.751807725653672,2.21442810789542,0.0268199049616058,0.0939004013603463,0.20769382248259,0.154800087863443,0.362493910346033,0.109380410146691,0.185653726439821,0.154800087863443,TRUE,TRUE,FALSE
"BrienneVonTarth","DAX","5 day",2024-02-07,-1.87768291158332,-0.521228242935306,0.0621656549395469,0.645559552814399,2.00201422146242,0.679572783363191,0.127862784747326,0.600400513149249,0.617407128423645,0.051019845823188,0.0661220719049613,0.292562468809674,0.617407128423645,FALSE,TRUE,FALSE
"CharlesBoyle","DAX","5 day",2024-02-07,-1.21413760336854,-0.337929698818051,0.0908387311497449,0.416631484738428,1.99378463516976,0.679572783363191,0.0946855193365865,0.508751241090621,0.588734052213447,0.394411947937146,0.0657105925903286,0.330458670633626,0.588734052213447,FALSE,TRUE,FALSE
"StannisBaratheon","DAX","5 day",2024-02-08,-2.23676783611687,-0.589928066385536,0.125264148557398,0.840456363500333,2.48729613323166,0.679572783363191,0.145817030974003,0.634750424874364,0.554308634805794,0.0804417900685708,0.0903861674934235,0.301140809643231,0.554308634805794,TRUE,TRUE,FALSE
"MasterYoda","DAX","5 day",2024-02-07,-2.3866,-0.6901,0.1006,0.9643,3.2,0.679572783363191,0.15330863916816,0.684836391681596,0.578972783363191,0.142363608318404,0.126021360831841,0.337100556672638,0.578972783363191,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","5 day",2024-02-07,-5.246,-3.975,0.437,1.256,3.934,0.679572783363191,0.29627863916816,2.3272863916816,0.242572783363191,0.288213608318404,0.162721360831841,0.663414556672638,0.242572783363191,TRUE,TRUE,FALSE
"Phoebe","DAX","5 day",2024-02-07,-2.695273,-0.810604,0.177015,1.223764,3.145401,0.679572783363191,0.16874228916816,0.745088391681596,0.502557783363191,0.272095608318404,0.123291410831841,0.362355096672638,0.502557783363191,TRUE,TRUE,FALSE
"JakePeralta","DAX","5 day",2024-02-07,-2.52437749181294,-0.77607929220325,0.0375820285010597,0.874236127336092,2.48020814335441,0.679572783363191,0.160197513758807,0.727826037783221,0.641990754862132,0.0973316719864503,0.0900317679995612,0.343475549278034,0.641990754862132,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","5 day",2024-02-07,-2.25715723929,-0.632489556562353,0.171487222299792,0.865899179075182,2.34457553022426,0.679572783363191,0.14683650113266,0.656031169962772,0.5080855610634,0.0931631978559953,0.0832501373430535,0.297473313471576,0.5080855610634,TRUE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2024-02-07,-2.65051567607161,-0.857525437196435,0.158336097371509,0.880814969349134,2.76037944555985,0.679572783363191,0.16650442297174,0.768549110279813,0.521236685991682,0.100621092992971,0.104040333109833,0.332190329069208,0.521236685991682,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2024-02-07,-4.61524071448017,-0.853908261059422,0.168228146492844,1.25125065284499,4.62869696515187,0.679572783363191,0.264740674892168,0.766740522211307,0.511344636870348,0.285838934740901,0.197456209089434,0.405224195560832,0.511344636870348,TRUE,TRUE,FALSE
"Rachel","DAX","5 day",2024-02-07,-0.975069115457453,-0.408523480995988,-0.11125636100769,0.186010758980607,0.752556393442072,0.679572783363191,0.0827320949410322,0.54404813217959,0.790829144370882,0.740343036573877,0.00364918050394403,0.432320317713865,0.790829144370882,FALSE,TRUE,FALSE
"JonSnow","DAX","5 day",2024-02-07,-3.92442998976118,-0.564476972912588,0.381844600996897,1.34156945116106,4.30890360927894,0.679572783363191,0.230200138656219,0.62202487813789,0.297728182366294,0.330998333898933,0.181466541295788,0.332483614871025,0.297728182366294,TRUE,TRUE,FALSE
"TyrionLannister","DAX","5 day",2024-02-07,-1.31719128706047,-0.327848171681166,0.122947213900026,0.537531031087646,1.99607616096263,0.679572783363191,0.0998382035211831,0.503710477522179,0.556625569463165,0.213062628413319,0.0658251688799721,0.287812409559964,0.556625569463165,FALSE,TRUE,FALSE
"median_ensemble","DAX","5 day",2024-02-07,-2.3866,-0.632489556562353,0.125264148557398,0.874236127336092,2.48729613323166,0.679572783363191,0.15330863916816,0.656031169962772,0.554308634805794,0.0973316719864503,0.0903861674934235,0.31027325668332,0.554308634805794,TRUE,TRUE,FALSE
"homersimpson","DAX","5 day",2024-02-07,-3.1867766,-0.65971494,0.29465288,1.047386,2.61142,0.679572783363191,0.19331746916816,0.669643861681596,0.384919903363191,0.183906608318404,0.0965923608318405,0.305676040672638,0.384919903363191,TRUE,TRUE,FALSE
"mean_ensemble","infections","0 week",2024-02-07,2082,2082,2082,2082,2082,2026,109.2,84,56,28,2.8,56,56,FALSE,FALSE,FALSE
"median_ensemble","infections","0 week",2024-02-07,2082,2082,2082,2082,2082,2026,109.2,84,56,28,2.8,56,56,FALSE,FALSE,FALSE
"infections_benchmark_strong","infections","0 week",2024-02-07,2082,2082,2082,2082,2082,2026,109.2,84,56,28,2.8,56,56,FALSE,FALSE,FALSE
"infections_benchmark_weak","infections","0 week",2024-02-07,2082,2082,2082,2082,2082,2026,109.2,84,56,28,2.8,56,56,FALSE,FALSE,FALSE
"mean_ensemble","infections","1 week",2024-02-07,1372.975,1790,2028,2282,2848,2095,36.10125,152.5,67,93.5,37.65,77.35025,67,TRUE,TRUE,FALSE
"infections_benchmark_strong","infections","1 week",2024-02-07,1372.975,1790,2028,2282,2848,2095,36.10125,152.5,67,93.5,37.65,77.35025,67,TRUE,TRUE,FALSE
"median_ensemble","infections","1 week",2024-02-07,1372.975,1790,2028,2282,2848,2095,36.10125,152.5,67,93.5,37.65,77.35025,67,TRUE,TRUE,FALSE
"infections_benchmark_weak","infections","1 week",2024-02-07,1017.75,1133,1264,1370.5,2774.75,2095,53.8625,481,831,1086.75,33.9875,497.32,831,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","36 hour",2024-02-07,67.979679719898,69.7257674263185,70.3016191037257,70.9783727760595,72.2020431493534,68.7075,0.0363910140051019,1.52740113947773,1.59411910372569,1.13543638802974,0.174727157467671,0.893614960541186,1.59411910372569,FALSE,TRUE,FALSE
"Rachel","energy","36 hour",2024-02-07,68.936,69.64375,69.896125,70.40575,72.66425,68.7075,0.445575000000021,1.404375,1.188625,0.849125000000001,0.1978375,0.817107500000005,1.188625,FALSE,FALSE,FALSE
"Phoebe","energy","36 hour",2024-02-07,57.61234,66.42538,71.41426,76.40414,86.61283,68.7075,0.554758,1.14106,2.70676,3.84832,0.895266500000001,1.8292329,2.70676,TRUE,TRUE,FALSE
"mean_ensemble","energy","36 hour",2024-02-07,59.4191727588826,65.3561363083325,68.3393380579349,71.1486148704292,75.460460620168,68.7075,0.46441636205587,1.67568184583375,0.3681619420651,1.2205574352146,0.337648031008401,0.813293123235545,0.3681619420651,TRUE,TRUE,FALSE
"JonSnow","energy","36 hour",2024-02-07,64.0224075317383,69.10791015625,72.1170120239258,74.8181076049805,76.8085556030273,68.7075,0.234254623413086,0.600615234375006,3.40951202392579,3.05530380249024,0.405052780151368,1.5409476928711,3.40951202392579,FALSE,TRUE,FALSE
"homersimpson","energy","36 hour",2024-02-07,64.7853730358815,70.0998783047215,70.5061696685123,71.652907667465,73.3306709298712,68.7075,0.196106348205922,2.0885674570823,1.7986696685123,1.47270383373252,0.231158546493563,1.15744117080532,1.7986696685123,FALSE,TRUE,FALSE
"CharlesBoyle","energy","36 hour",2024-02-07,53.3079625,62.705375,66.81025,70.446,75.61385,68.7075,0.769976875,3.0010625,1.89725,0.869250000000001,0.3453175,1.376571375,1.89725,TRUE,TRUE,FALSE
"JakePeralta","energy","36 hour",2024-02-07,57.6544738991173,64.0814442538907,67.5400819625251,69.9733338641774,74.6076945603211,68.7075,0.552651305044134,2.31302787305464,1.16741803747486,0.632916932088712,0.295009728016057,0.99220477513568,1.16741803747486,TRUE,TRUE,FALSE
"power_benchmark","energy","36 hour",2024-02-07,53.2747625,60.327375,63.3315,66.6033125,70.7017,68.7075,0.771636875,4.1900625,5.376,3.15628124999999,0.0997099999999997,2.718738125,5.376,FALSE,TRUE,FALSE
"median_ensemble","energy","36 hour",2024-02-07,60.3221860946241,66.6118348925562,69.896125,70.446,74.81095,68.7075,0.419265695268795,1.0478325537219,1.188625,0.869250000000001,0.305172500000001,0.766029149798139,1.188625,TRUE,TRUE,FALSE
"MasterYoda","energy","36 hour",2024-02-07,46.2509,53.2509,61.2509,68.2509,77.2509,68.7075,1.12283,7.7283,7.45659999999999,0.684899999999992,0.427170000000001,3.48396,7.45659999999999,FALSE,TRUE,FALSE
"TyrionLannister","energy","36 hour",2024-02-07,52.99945,62.003125,66.01925,69.74375,74.81095,68.7075,0.7854025,3.3521875,2.68825,0.518125000000005,0.3051725,1.5298275,2.68825,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","36 hour",2024-02-07,63.243,67.539,70.532,73.653,77.852,68.7075,0.273225,0.584249999999997,1.8245,2.47275,0.457225000000001,1.12239,1.8245,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","36 hour",2024-02-07,62.060710584215,68.108031974585,70.565432820902,72.5916468620626,76.1017111351205,68.7075,0.33233947078925,0.299734012707511,1.85793282090202,1.94207343103132,0.369710556756027,0.960358058437226,1.85793282090202,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","40 hour",2024-02-07,63.4519989720411,66.38813230315,66.9905988985453,67.0779718692443,67.5455815651567,62.81825,1.23581049548021,5.35482345472505,4.17234889854527,2.12986093462213,0.236366578257833,2.6258420723261,4.17234889854527,FALSE,FALSE,FALSE
"CharlesBoyle","energy","40 hour",2024-02-07,49.1722625,58.25075,61.99225,65.696125,70.859625,62.81825,0.682299375,2.28375,0.826000000000001,1.4389375,0.40206875,1.126611125,0.826000000000001,TRUE,TRUE,FALSE
"Phoebe","energy","40 hour",2024-02-07,53.61199,62.12128,66.95795,71.78352,81.69753,62.81825,0.460313,0.348485,4.1397,4.482635,0.943964000000001,2.0750194,4.1397,TRUE,TRUE,FALSE
"mean_ensemble","energy","40 hour",2024-02-07,56.0057379491334,61.4923933113441,64.5709775012296,67.358076930712,71.811714379284,62.81825,0.34062560254333,0.662928344327948,1.75272750122961,2.269913465356,0.4496732189642,1.09517362648422,1.75272750122961,TRUE,TRUE,FALSE
"JonSnow","energy","40 hour",2024-02-07,60.9639511108398,64.6349487304688,67.9981536865234,69.3690567016602,72.4193267822266,62.81825,0.0927149444580078,2.72504809570313,5.17990368652344,3.27540335083008,0.480053839111329,2.3506247833252,5.17990368652344,FALSE,TRUE,FALSE
"Rachel","energy","40 hour",2024-02-07,64.469,65.27325,66.33875,67.6356875,67.65675,62.81825,3.21896249999999,3.68250000000001,3.52050000000001,2.40871874999999,0.241925,2.61452125,3.52050000000001,FALSE,FALSE,FALSE
"TyrionLannister","energy","40 hour",2024-02-07,49.461875,57.5835,61.1905,65.518,72.0222,62.81825,0.66781875,2.617375,1.62775,1.349875,0.4601975,1.34460325,1.62775,TRUE,TRUE,FALSE
"JakePeralta","energy","40 hour",2024-02-07,55.1701654362841,60.8744525366201,64.0339959578735,66.6017959666259,71.2607230901708,62.81825,0.382404228185796,0.971898731689944,1.21574595787353,1.89177298331297,0.422123654508542,0.976789111114157,1.21574595787353,TRUE,TRUE,FALSE
"power_benchmark","energy","40 hour",2024-02-07,50.64201875,55.75,58.491375,62.4215,67.69861875,62.81825,0.6088115625,3.534125,4.32687499999999,0.595125000000007,0.244018437500001,1.861791,4.32687499999999,FALSE,TRUE,FALSE
"median_ensemble","energy","40 hour",2024-02-07,56.0947964273981,62.6357453855785,66.33875,67.5251832580552,71.2607230901708,62.81825,0.336172678630095,0.0912523072107483,3.52050000000001,2.3534666290276,0.42212365450854,1.3447030538754,3.52050000000001,TRUE,TRUE,FALSE
"MasterYoda","energy","40 hour",2024-02-07,45.7222,52.7222,60.7222,67.7222,76.7222,62.81825,0.8548025,5.048025,2.09605,2.451975,0.695197500000001,2.22921,2.09605,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","40 hour",2024-02-07,60.352,62.742,66.77,69.371,72.693,62.81825,0.1233125,0.0381250000000009,3.95175,3.276375,0.4937375,1.57666,3.95175,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","40 hour",2024-02-07,58.0927579143084,64.5689263545885,67.1635115561323,69.3709405431914,73.5363724347076,62.81825,0.236274604284582,2.62601453188275,4.34526155613229,3.27634527159572,0.535906121735383,2.20396041712615,4.34526155613229,FALSE,TRUE,FALSE
"homersimpson","energy","40 hour",2024-02-07,60.8695772278623,65.8559277370669,66.5605914209858,67.5251832580552,70.5241721773044,62.81825,0.0974336386068835,4.5565166056004,3.7423414209858,2.3534666290276,0.385296108865222,2.22701088061718,3.7423414209858,FALSE,TRUE,FALSE
"CharlesBoyle","energy","44 hour",2024-02-07,51.3430125,56.45775,60.51725,66.89175,71.4961875,59.34775,0.400236875,1.445,1.1695,3.772,0.607421875,1.47883175,1.1695,TRUE,TRUE,FALSE
"Rachel","energy","44 hour",2024-02-07,62.93775,63.42625,63.54825,64.02325,64.5715,59.34775,7.00050000000001,6.11775000000001,4.20050000000001,2.33775,0.2611875,3.98353750000001,4.20050000000001,FALSE,FALSE,FALSE
"Phoebe","energy","44 hour",2024-02-07,51.02709,59.34287,64.07578,68.80773,78.52563,59.34775,0.416033,0.00244,4.72803,4.72999,0.958894000000001,2.1670774,4.72803,TRUE,TRUE,FALSE
"mean_ensemble","energy","44 hour",2024-02-07,54.432670314348,58.9705569829926,61.8152958874886,64.9688800167799,69.246070821849,59.34775,0.2457539842826,0.1885965085037,2.4675458874886,2.81056500838995,0.494916041092451,1.24147548595146,2.4675458874886,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","44 hour",2024-02-07,58.3428582900732,61.2531611178817,63.085771136652,65.1790482155261,68.0417554045303,59.34775,0.0502445854963408,2.85811667682255,3.73802113665197,2.91564910776306,0.434700270226516,1.99934635539209,3.73802113665197,FALSE,TRUE,FALSE
"homersimpson","energy","44 hour",2024-02-07,59.4239792001187,63.270464132492,63.5612911056992,64.2146927612067,66.4641568427948,59.34775,0.148646940231513,5.88407119873803,4.21354110569916,2.43347138060338,0.355820342139739,2.60711019348236,4.21354110569916,FALSE,FALSE,FALSE
"TyrionLannister","energy","44 hour",2024-02-07,49.3580375,54.7225,58.11725,62.9885,67.426425,59.34775,0.499485625,2.312625,1.2305,1.820375,0.40393375,1.253383875,1.2305,TRUE,TRUE,FALSE
"JakePeralta","energy","44 hour",2024-02-07,52.2007384942872,57.2186834256293,59.863792446753,62.3270889080639,67.0838275267021,59.34775,0.357350575285641,1.06453328718537,0.516042446752998,1.48966945403197,0.386803876335106,0.762879927918215,0.516042446752998,TRUE,TRUE,FALSE
"power_benchmark","energy","44 hour",2024-02-07,49.34880625,52.423625,55.982125,59.02575,64.47875,59.34775,0.4999471875,3.4620625,3.365625,0.482999999999993,0.256549999999999,1.6134369375,3.365625,FALSE,TRUE,FALSE
"median_ensemble","energy","44 hour",2024-02-07,55.462,59.389,62.7693230386236,65.1790482155261,68.0417554045303,59.34775,0.1942875,0.0618750000000077,3.4215730386236,2.91564910776305,0.434700270226516,1.40561698332263,3.4215730386236,FALSE,TRUE,FALSE
"MasterYoda","energy","44 hour",2024-02-07,45.5772,53.5772,61.5772,68.5772,77.5772,59.34775,0.6885275,2.885275,2.22945,4.614725,0.911472500000001,2.26589,2.22945,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","44 hour",2024-02-07,55.462,59.389,61.642,65.978,71.345,59.34775,0.1942875,0.0618750000000077,2.29425000000001,3.315125,0.599862500000001,1.29308,2.29425000000001,FALSE,TRUE,FALSE
"TormundGiantsbane","energy","44 hour",2024-02-07,56.0461117625159,61.4972149631159,63.8876681797415,65.7092082546176,69.1653396073576,59.34775,0.165081911874206,3.22419744467389,4.53991817974148,3.18072912730881,0.490879480367879,2.32016122879325,4.53991817974148,FALSE,TRUE,FALSE
"JonSnow","energy","44 hour",2024-02-07,59.942081451416,62.8962135314941,64.9711456298828,67.4475479125977,68.1623229980469,59.34775,1.15894633026123,5.32269529724121,5.62339562988281,4.04989895629883,0.440728649902344,3.31913297271729,5.62339562988281,FALSE,FALSE,FALSE
"CharlesBoyle","energy","60 hour",2024-02-07,49.3535125,53.685125,55.92325,59.72575,64.1864375,56.453,0.354974375,1.3839375,0.52975,1.636375,0.386671875,0.858341750000001,0.52975,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","60 hour",2024-02-07,55.2795745612541,59.0332322959595,60.3144787692665,62.6002593882224,66.1762246914997,56.453,0.058671271937294,3.87034844393928,3.86147876926647,3.07362969411119,0.486161234574985,2.27005788276584,3.86147876926647,FALSE,TRUE,FALSE
"Rachel","energy","60 hour",2024-02-07,61.29775,62.29,62.442,62.9205,63.52845625,56.453,9.4472625,8.75549999999999,5.989,3.23375,0.3537728125,5.5558570625,5.989,FALSE,FALSE,FALSE
"Phoebe","energy","60 hour",2024-02-07,49.59597,56.74808,60.77972,64.81937,73.02535,56.453,0.3428515,0.442619999999998,4.32671999999999,4.183185,0.828617500000001,2.0247988,4.32671999999999,FALSE,TRUE,FALSE
"JonSnow","energy","60 hour",2024-02-07,57.3477935791016,59.9564781188965,61.9590454101562,63.1953239440918,65.07568359375,56.453,1.74484747924804,5.25521717834472,5.50604541015625,3.3711619720459,0.4311341796875,3.26168124389648,5.50604541015625,FALSE,FALSE,FALSE
"homersimpson","energy","60 hour",2024-02-07,55.7275179178482,60.1383326759802,62.0735572991581,63.6840539165104,64.5655484583085,56.453,0.0362741041075886,5.52799901397022,5.62055729915814,3.61552695825521,0.405627422915424,3.04119695968132,5.62055729915814,FALSE,TRUE,FALSE
"TyrionLannister","energy","60 hour",2024-02-07,48.7615375,53.24925,55.57325,59.06,63.7712375,56.453,0.384573125,1.601875,0.879750000000001,1.3035,0.365911875,0.907122,0.879750000000001,TRUE,TRUE,FALSE
"JakePeralta","energy","60 hour",2024-02-07,48.1571385238677,54.5665802374957,57.5601633168562,59.79227824127,64.0301678405878,56.453,0.414793073806614,0.943209881252159,1.10716331685618,1.66963912063499,0.37885839202939,0.902732756915867,1.10716331685618,TRUE,TRUE,FALSE
"power_benchmark","energy","60 hour",2024-02-07,47.75543125,51.0500625,53.70675,56.4645625,61.9756,56.453,0.4348784375,2.70146875,2.74625,0.00578124999999829,0.27613,1.2329016875,2.74625,TRUE,TRUE,FALSE
"median_ensemble","energy","60 hour",2024-02-07,50.642,56.74808,59.4585717525942,62.6002593882224,65.07568359375,56.453,0.29055,0.442619999999998,3.0055717525942,3.0736296941112,0.4311341796875,1.44870112527858,3.0055717525942,FALSE,TRUE,FALSE
"MasterYoda","energy","60 hour",2024-02-07,44.2498,51.2498,59.2498,66.2498,75.2498,56.453,0.61016,2.6016,2.7968,4.8984,0.93984,2.36936,2.7968,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","60 hour",2024-02-07,50.642,54.464,57.256,60.453,65.572,56.453,0.29055,0.994500000000002,0.802999999999997,2,0.45595,0.9088,0.802999999999997,TRUE,TRUE,FALSE
